data/imgs/center_2026_04_12_22_29_36_085.jpg,data/imgs/left_2026_04_12_22_29_36_085.jpg,data/imgs/right_2026_04_12_22_29_36_085.jpg,0,0,0,1.061264E-05
data/imgs/center_2026_04_12_22_29_36_155.jpg,data/imgs/left_2026_04_12_22_29_36_155.jpg,data/imgs/right_2026_04_12_22_29_36_155.jpg,0,0,0,1.144379E-05
data/imgs/center_2026_04_12_22_29_36_222.jpg,data/imgs/left_2026_04_12_22_29_36_222.jpg,data/imgs/right_2026_04_12_22_29_36_222.jpg,0,0,0,1.194282E-05
data/imgs/center_2026_04_12_22_29_36_289.jpg,data/imgs/left_2026_04_12_22_29_36_289.jpg,data/imgs/right_2026_04_12_22_29_36_289.jpg,0,0,0,1.280762E-05
data/imgs/center_2026_04_12_22_29_36_356.jpg,data/imgs/left_2026_04_12_22_29_36_356.jpg,data/imgs/right_2026_04_12_22_29_36_356.jpg,0,0,0,5.203622E-06
data/imgs/center_2026_04_12_22_29_36_425.jpg,data/imgs/left_2026_04_12_22_29_36_425.jpg,data/imgs/right_2026_04_12_22_29_36_425.jpg,0,0.112911,0,0.0489295
data/imgs/center_2026_04_12_22_29_36_492.jpg,data/imgs/left_2026_04_12_22_29_36_492.jpg,data/imgs/right_2026_04_12_22_29_36_492.jpg,0,0.3019596,0,0.2011896
data/imgs/center_2026_04_12_22_29_36_560.jpg,data/imgs/left_2026_04_12_22_29_36_560.jpg,data/imgs/right_2026_04_12_22_29_36_560.jpg,0,0.482602,0,0.4890802
data/imgs/center_2026_04_12_22_29_36_629.jpg,data/imgs/left_2026_04_12_22_29_36_629.jpg,data/imgs/right_2026_04_12_22_29_36_629.jpg,0,0.7258415,0,0.9800038
data/imgs/center_2026_04_12_22_29_36_695.jpg,data/imgs/left_2026_04_12_22_29_36_695.jpg,data/imgs/right_2026_04_12_22_29_36_695.jpg,-0.15,0.8907911,0,1.692379
data/imgs/center_2026_04_12_22_29_36_764.jpg,data/imgs/left_2026_04_12_22_29_36_764.jpg,data/imgs/right_2026_04_12_22_29_36_764.jpg,-0.35,1,0,2.614932
data/imgs/center_2026_04_12_22_29_36_833.jpg,data/imgs/left_2026_04_12_22_29_36_833.jpg,data/imgs/right_2026_04_12_22_29_36_833.jpg,-0.5000001,1,0,3.304073
data/imgs/center_2026_04_12_22_29_36_902.jpg,data/imgs/left_2026_04_12_22_29_36_902.jpg,data/imgs/right_2026_04_12_22_29_36_902.jpg,-0.6500001,1,0,3.98844
data/imgs/center_2026_04_12_22_29_36_969.jpg,data/imgs/left_2026_04_12_22_29_36_969.jpg,data/imgs/right_2026_04_12_22_29_36_969.jpg,0,1,0,4.868443
data/imgs/center_2026_04_12_22_29_37_036.jpg,data/imgs/left_2026_04_12_22_29_37_036.jpg,data/imgs/right_2026_04_12_22_29_37_036.jpg,0,1,0,5.562206
data/imgs/center_2026_04_12_22_29_37_105.jpg,data/imgs/left_2026_04_12_22_29_37_105.jpg,data/imgs/right_2026_04_12_22_29_37_105.jpg,0,1,0,6.48347
data/imgs/center_2026_04_12_22_29_37_171.jpg,data/imgs/left_2026_04_12_22_29_37_171.jpg,data/imgs/right_2026_04_12_22_29_37_171.jpg,0,1,0,7.169802
data/imgs/center_2026_04_12_22_29_37_238.jpg,data/imgs/left_2026_04_12_22_29_37_238.jpg,data/imgs/right_2026_04_12_22_29_37_238.jpg,-0.1,1,0,7.850124
data/imgs/center_2026_04_12_22_29_37_310.jpg,data/imgs/left_2026_04_12_22_29_37_310.jpg,data/imgs/right_2026_04_12_22_29_37_310.jpg,-0.3,1,0,8.732322
data/imgs/center_2026_04_12_22_29_37_378.jpg,data/imgs/left_2026_04_12_22_29_37_378.jpg,data/imgs/right_2026_04_12_22_29_37_378.jpg,-0.45,1,0,9.372079
data/imgs/center_2026_04_12_22_29_37_446.jpg,data/imgs/left_2026_04_12_22_29_37_446.jpg,data/imgs/right_2026_04_12_22_29_37_446.jpg,-0.6500001,1,0,10.19305
data/imgs/center_2026_04_12_22_29_37_514.jpg,data/imgs/left_2026_04_12_22_29_37_514.jpg,data/imgs/right_2026_04_12_22_29_37_514.jpg,-0.8000001,1,0,10.78135
data/imgs/center_2026_04_12_22_29_37_584.jpg,data/imgs/left_2026_04_12_22_29_37_584.jpg,data/imgs/right_2026_04_12_22_29_37_584.jpg,0,1,0,11.52467
data/imgs/center_2026_04_12_22_29_37_654.jpg,data/imgs/left_2026_04_12_22_29_37_654.jpg,data/imgs/right_2026_04_12_22_29_37_654.jpg,0,1,0,12.1625
data/imgs/center_2026_04_12_22_29_37_727.jpg,data/imgs/left_2026_04_12_22_29_37_727.jpg,data/imgs/right_2026_04_12_22_29_37_727.jpg,0,1,0,13.01408
data/imgs/center_2026_04_12_22_29_37_799.jpg,data/imgs/left_2026_04_12_22_29_37_799.jpg,data/imgs/right_2026_04_12_22_29_37_799.jpg,0,1,0,13.3713
data/imgs/center_2026_04_12_22_29_37_871.jpg,data/imgs/left_2026_04_12_22_29_37_871.jpg,data/imgs/right_2026_04_12_22_29_37_871.jpg,0,1,0,14.21679
data/imgs/center_2026_04_12_22_29_37_941.jpg,data/imgs/left_2026_04_12_22_29_37_941.jpg,data/imgs/right_2026_04_12_22_29_37_941.jpg,0,1,0,15.1742
data/imgs/center_2026_04_12_22_29_38_014.jpg,data/imgs/left_2026_04_12_22_29_38_014.jpg,data/imgs/right_2026_04_12_22_29_38_014.jpg,-0.15,1,0,16.03559
data/imgs/center_2026_04_12_22_29_38_085.jpg,data/imgs/left_2026_04_12_22_29_38_085.jpg,data/imgs/right_2026_04_12_22_29_38_085.jpg,-0.35,1,0,16.81607
data/imgs/center_2026_04_12_22_29_38_156.jpg,data/imgs/left_2026_04_12_22_29_38_156.jpg,data/imgs/right_2026_04_12_22_29_38_156.jpg,-0.5000001,1,0,17.18231
data/imgs/center_2026_04_12_22_29_38_228.jpg,data/imgs/left_2026_04_12_22_29_38_228.jpg,data/imgs/right_2026_04_12_22_29_38_228.jpg,-0.7,1,0,17.8875
data/imgs/center_2026_04_12_22_29_38_298.jpg,data/imgs/left_2026_04_12_22_29_38_298.jpg,data/imgs/right_2026_04_12_22_29_38_298.jpg,0,1,0,18.51081
data/imgs/center_2026_04_12_22_29_38_370.jpg,data/imgs/left_2026_04_12_22_29_38_370.jpg,data/imgs/right_2026_04_12_22_29_38_370.jpg,0,1,0,19.28691
data/imgs/center_2026_04_12_22_29_38_442.jpg,data/imgs/left_2026_04_12_22_29_38_442.jpg,data/imgs/right_2026_04_12_22_29_38_442.jpg,0,1,0,19.82272
data/imgs/center_2026_04_12_22_29_38_512.jpg,data/imgs/left_2026_04_12_22_29_38_512.jpg,data/imgs/right_2026_04_12_22_29_38_512.jpg,0,1,0,20.63178
data/imgs/center_2026_04_12_22_29_38_584.jpg,data/imgs/left_2026_04_12_22_29_38_584.jpg,data/imgs/right_2026_04_12_22_29_38_584.jpg,0,1,0,21.44229
data/imgs/center_2026_04_12_22_29_38_655.jpg,data/imgs/left_2026_04_12_22_29_38_655.jpg,data/imgs/right_2026_04_12_22_29_38_655.jpg,-0.1,1,0,22.07895
data/imgs/center_2026_04_12_22_29_38_726.jpg,data/imgs/left_2026_04_12_22_29_38_726.jpg,data/imgs/right_2026_04_12_22_29_38_726.jpg,-0.3,1,0,22.81944
data/imgs/center_2026_04_12_22_29_38_797.jpg,data/imgs/left_2026_04_12_22_29_38_797.jpg,data/imgs/right_2026_04_12_22_29_38_797.jpg,-0.45,1,0,23.31671
data/imgs/center_2026_04_12_22_29_38_869.jpg,data/imgs/left_2026_04_12_22_29_38_869.jpg,data/imgs/right_2026_04_12_22_29_38_869.jpg,0,1,0,24.00032
data/imgs/center_2026_04_12_22_29_38_935.jpg,data/imgs/left_2026_04_12_22_29_38_935.jpg,data/imgs/right_2026_04_12_22_29_38_935.jpg,0,1,0,24.57178
data/imgs/center_2026_04_12_22_29_39_003.jpg,data/imgs/left_2026_04_12_22_29_39_003.jpg,data/imgs/right_2026_04_12_22_29_39_003.jpg,0,1,0,25.33555
data/imgs/center_2026_04_12_22_29_39_074.jpg,data/imgs/left_2026_04_12_22_29_39_074.jpg,data/imgs/right_2026_04_12_22_29_39_074.jpg,0,1,0,25.90711
data/imgs/center_2026_04_12_22_29_39_145.jpg,data/imgs/left_2026_04_12_22_29_39_145.jpg,data/imgs/right_2026_04_12_22_29_39_145.jpg,-0.05,1,0,26.66578
data/imgs/center_2026_04_12_22_29_39_212.jpg,data/imgs/left_2026_04_12_22_29_39_212.jpg,data/imgs/right_2026_04_12_22_29_39_212.jpg,-0.2,1,0,27.21616
data/imgs/center_2026_04_12_22_29_39_284.jpg,data/imgs/left_2026_04_12_22_29_39_284.jpg,data/imgs/right_2026_04_12_22_29_39_284.jpg,-0.4,1,0,27.88117
data/imgs/center_2026_04_12_22_29_39_357.jpg,data/imgs/left_2026_04_12_22_29_39_357.jpg,data/imgs/right_2026_04_12_22_29_39_357.jpg,0,1,0,28.39221
data/imgs/center_2026_04_12_22_29_39_428.jpg,data/imgs/left_2026_04_12_22_29_39_428.jpg,data/imgs/right_2026_04_12_22_29_39_428.jpg,0,1,0,29.12267
data/imgs/center_2026_04_12_22_29_39_500.jpg,data/imgs/left_2026_04_12_22_29_39_500.jpg,data/imgs/right_2026_04_12_22_29_39_500.jpg,0,1,0,29.67185
data/imgs/center_2026_04_12_22_29_39_573.jpg,data/imgs/left_2026_04_12_22_29_39_573.jpg,data/imgs/right_2026_04_12_22_29_39_573.jpg,0,1,0,30.1919
data/imgs/center_2026_04_12_22_29_39_643.jpg,data/imgs/left_2026_04_12_22_29_39_643.jpg,data/imgs/right_2026_04_12_22_29_39_643.jpg,0,1,0,30.1903
data/imgs/center_2026_04_12_22_29_39_711.jpg,data/imgs/left_2026_04_12_22_29_39_711.jpg,data/imgs/right_2026_04_12_22_29_39_711.jpg,-0.1,1,0,30.18793
data/imgs/center_2026_04_12_22_29_39_780.jpg,data/imgs/left_2026_04_12_22_29_39_780.jpg,data/imgs/right_2026_04_12_22_29_39_780.jpg,-0.25,1,0,30.17545
data/imgs/center_2026_04_12_22_29_39_848.jpg,data/imgs/left_2026_04_12_22_29_39_848.jpg,data/imgs/right_2026_04_12_22_29_39_848.jpg,-0.45,1,0,30.15195
data/imgs/center_2026_04_12_22_29_39_920.jpg,data/imgs/left_2026_04_12_22_29_39_920.jpg,data/imgs/right_2026_04_12_22_29_39_920.jpg,-0.6000001,1,0,30.13348
data/imgs/center_2026_04_12_22_29_39_989.jpg,data/imgs/left_2026_04_12_22_29_39_989.jpg,data/imgs/right_2026_04_12_22_29_39_989.jpg,0,1,0,30.18534
data/imgs/center_2026_04_12_22_29_40_059.jpg,data/imgs/left_2026_04_12_22_29_40_059.jpg,data/imgs/right_2026_04_12_22_29_40_059.jpg,0,1,0,30.1889
data/imgs/center_2026_04_12_22_29_40_132.jpg,data/imgs/left_2026_04_12_22_29_40_132.jpg,data/imgs/right_2026_04_12_22_29_40_132.jpg,0,1,0,30.19007
data/imgs/center_2026_04_12_22_29_40_199.jpg,data/imgs/left_2026_04_12_22_29_40_199.jpg,data/imgs/right_2026_04_12_22_29_40_199.jpg,0,1,0,30.18974
data/imgs/center_2026_04_12_22_29_40_266.jpg,data/imgs/left_2026_04_12_22_29_40_266.jpg,data/imgs/right_2026_04_12_22_29_40_266.jpg,0,1,0,30.19036
data/imgs/center_2026_04_12_22_29_40_337.jpg,data/imgs/left_2026_04_12_22_29_40_337.jpg,data/imgs/right_2026_04_12_22_29_40_337.jpg,0,1,0,30.19029
data/imgs/center_2026_04_12_22_29_40_405.jpg,data/imgs/left_2026_04_12_22_29_40_405.jpg,data/imgs/right_2026_04_12_22_29_40_405.jpg,0,1,0,30.18986
data/imgs/center_2026_04_12_22_29_40_473.jpg,data/imgs/left_2026_04_12_22_29_40_473.jpg,data/imgs/right_2026_04_12_22_29_40_473.jpg,-0.1,1,0,30.18769
data/imgs/center_2026_04_12_22_29_40_543.jpg,data/imgs/left_2026_04_12_22_29_40_543.jpg,data/imgs/right_2026_04_12_22_29_40_543.jpg,-0.3,1,0,30.16935
data/imgs/center_2026_04_12_22_29_40_613.jpg,data/imgs/left_2026_04_12_22_29_40_613.jpg,data/imgs/right_2026_04_12_22_29_40_613.jpg,0,1,0,30.19017
data/imgs/center_2026_04_12_22_29_40_686.jpg,data/imgs/left_2026_04_12_22_29_40_686.jpg,data/imgs/right_2026_04_12_22_29_40_686.jpg,0,1,0,30.18991
data/imgs/center_2026_04_12_22_29_40_753.jpg,data/imgs/left_2026_04_12_22_29_40_753.jpg,data/imgs/right_2026_04_12_22_29_40_753.jpg,0,1,0,30.19016
data/imgs/center_2026_04_12_22_29_40_821.jpg,data/imgs/left_2026_04_12_22_29_40_821.jpg,data/imgs/right_2026_04_12_22_29_40_821.jpg,0,1,0,30.1903
data/imgs/center_2026_04_12_22_29_40_891.jpg,data/imgs/left_2026_04_12_22_29_40_891.jpg,data/imgs/right_2026_04_12_22_29_40_891.jpg,0,1,0,30.19029
data/imgs/center_2026_04_12_22_29_40_961.jpg,data/imgs/left_2026_04_12_22_29_40_961.jpg,data/imgs/right_2026_04_12_22_29_40_961.jpg,-0.15,1,0,30.18433
data/imgs/center_2026_04_12_22_29_41_034.jpg,data/imgs/left_2026_04_12_22_29_41_034.jpg,data/imgs/right_2026_04_12_22_29_41_034.jpg,-0.35,1,0,30.164
data/imgs/center_2026_04_12_22_29_41_104.jpg,data/imgs/left_2026_04_12_22_29_41_104.jpg,data/imgs/right_2026_04_12_22_29_41_104.jpg,-0.5500001,1,0,30.1396
data/imgs/center_2026_04_12_22_29_41_176.jpg,data/imgs/left_2026_04_12_22_29_41_176.jpg,data/imgs/right_2026_04_12_22_29_41_176.jpg,0,1,0,30.18373
data/imgs/center_2026_04_12_22_29_41_245.jpg,data/imgs/left_2026_04_12_22_29_41_245.jpg,data/imgs/right_2026_04_12_22_29_41_245.jpg,0,1,0,30.18921
data/imgs/center_2026_04_12_22_29_41_314.jpg,data/imgs/left_2026_04_12_22_29_41_314.jpg,data/imgs/right_2026_04_12_22_29_41_314.jpg,0,1,0,30.19002
data/imgs/center_2026_04_12_22_29_41_381.jpg,data/imgs/left_2026_04_12_22_29_41_381.jpg,data/imgs/right_2026_04_12_22_29_41_381.jpg,0,1,0,30.19023
data/imgs/center_2026_04_12_22_29_41_448.jpg,data/imgs/left_2026_04_12_22_29_41_448.jpg,data/imgs/right_2026_04_12_22_29_41_448.jpg,0,1,0,30.19032
data/imgs/center_2026_04_12_22_29_41_518.jpg,data/imgs/left_2026_04_12_22_29_41_518.jpg,data/imgs/right_2026_04_12_22_29_41_518.jpg,0,1,0,30.19029
data/imgs/center_2026_04_12_22_29_41_589.jpg,data/imgs/left_2026_04_12_22_29_41_589.jpg,data/imgs/right_2026_04_12_22_29_41_589.jpg,0,1,0,30.19015
data/imgs/center_2026_04_12_22_29_41_656.jpg,data/imgs/left_2026_04_12_22_29_41_656.jpg,data/imgs/right_2026_04_12_22_29_41_656.jpg,0,1,0,30.19012
data/imgs/center_2026_04_12_22_29_41_727.jpg,data/imgs/left_2026_04_12_22_29_41_727.jpg,data/imgs/right_2026_04_12_22_29_41_727.jpg,-0.05,1,0,30.18955
data/imgs/center_2026_04_12_22_29_41_795.jpg,data/imgs/left_2026_04_12_22_29_41_795.jpg,data/imgs/right_2026_04_12_22_29_41_795.jpg,-0.2,1,0,30.18084
data/imgs/center_2026_04_12_22_29_41_862.jpg,data/imgs/left_2026_04_12_22_29_41_862.jpg,data/imgs/right_2026_04_12_22_29_41_862.jpg,-0.35,1,0,30.16321
data/imgs/center_2026_04_12_22_29_41_935.jpg,data/imgs/left_2026_04_12_22_29_41_935.jpg,data/imgs/right_2026_04_12_22_29_41_935.jpg,0,1,0,30.18761
